,Name,Rating,Number of Ratings,Longitude,Latitude,neighborhood,restaurant,meal_takeaway,meal_delivery,cafe,food,bakery,Weighted Rating
1587,Krispy Kreme Najm Ad Din - كرسبي كريم نجم الدين,4.2,351.0,46.5717138,24.5527337,حي الأندلس,1,0,0,0,1,1,1474.2
1588,KFC,3.2,1179.0,46.53392159999999,24.6359595,حي الأندلس,1,0,0,0,1,0,3772.8
1589,KFC,3.4,1705.0,46.61225279999999,24.5724179,حي الأندلس,1,0,0,0,1,0,5797.0
1590,Kudu - Tuwaiq - Riyadh,3.8,1092.0,46.5803146,24.5777535,حي الأندلس,1,1,1,0,1,0,4149.599999999999
1591,Herfy,3.8,1459.0,46.5757367,24.5774162,حي الأندلس,1,0,0,0,1,0,5544.2
1592,KFC,3.4,1224.0,46.58212329999999,24.5777937,حي الأندلس,1,0,0,0,1,0,4161.599999999999
1593,Al-Kef Al-Dhahbi Restaurant,3.8,1792.0,46.5560295,24.6270715,حي الأندلس,1,0,0,0,1,0,6809.599999999999
1594,Maestro Pizza,3.9,1166.0,46.55749,24.6268875,حي الأندلس,1,1,1,0,1,0,4547.4
1595,McDonald's,3.8,2261.0,46.586062,24.578088,حي الأندلس,1,0,0,0,1,0,8591.8
1596,Al-Saudi Restaurant,3.7,881.0,46.5583919,24.62841929999999,حي الأندلس,1,0,0,0,1,0,3259.7000000000003
1597,Burgerizzr,3.9,891.0,46.561442,24.629409,حي الأندلس,1,0,0,0,1,0,3474.9
1598,Pigeons Time,4.0,963.0,46.5586793,24.6383518,حي الأندلس,1,0,0,0,1,0,3852.0
1599,McDonald's,3.7,4198.0,46.56466,24.631477,حي الأندلس,1,0,0,0,1,0,15532.6
1600,Jan Burger - جان برجر‎,3.7,955.0,46.56467000000001,24.632401,حي الأندلس,1,0,0,0,1,0,3533.5
1601,abu jbara restaurant,4.0,2630.0,46.5648429,24.6325413,حي الأندلس,1,0,0,0,1,0,10520.0
1602,مطافي وجبات سريعة,3.9,292.0,46.5863721,24.5969531,حي الأندلس,1,0,0,0,1,0,1138.8
1603,Hamburgini هامبرغيني - Dhahrat Laban,3.9,1484.0,46.5657878,24.6323112,حي الأندلس,1,0,1,0,1,0,5787.599999999999
1604,KFC,3.4,1776.0,46.5663484,24.6326132,حي الأندلس,1,0,0,0,1,0,6038.4
1605,Romansiah,4.4,12217.0,46.5683016,24.6347791,حي الأندلس,1,0,0,0,1,0,53754.8
1606,Golden Salamon Restaurant,3.6,2016.0,46.6050754,24.5758887,حي الأندلس,1,0,0,0,1,0,7257.6
1607,Herfy,3.6,216.0,46.62825859999999,24.4964041,حي الأندلس,1,0,0,0,1,0,777.6
1608,Indian Valley Restaurant,3.6,1465.0,46.613558,24.5703014,حي الأندلس,1,0,0,0,1,0,5274.0
1609,Cheese Restaurant,3.9,888.0,46.6136233,24.5787268,حي الأندلس,1,0,0,0,1,0,3463.2
1610,Herfy,3.7,1427.0,46.61903469999999,24.5692395,حي الأندلس,1,0,0,0,1,0,5279.900000000001
1611,McDonald's,3.8,3377.0,46.618454,24.569785,حي الأندلس,1,0,0,0,1,0,12832.599999999999
1612,Maestro Pizza,4.1,641.0,46.61384040000001,24.5825227,حي الأندلس,1,1,1,0,1,0,2628.1
1613,Jan Burger - جان برجر‎,3.7,853.0,46.61426700000001,24.582688,حي الأندلس,1,0,0,0,1,0,3156.1000000000004
1614,Domino's Pizza,3.9,896.0,46.5757043,24.6534047,حي الأندلس,1,1,1,0,1,0,3494.4
1615,توم توم | TOM TOM,3.8,278.0,46.62239729999999,24.5675952,حي الأندلس,1,0,0,0,1,0,1056.3999999999999
1616,Maestro Pizza,3.9,734.0,46.6230025,24.567418,حي الأندلس,1,1,1,0,1,0,2862.6
1617,Hamburgini هامبرغيني - As Suwaidi Al Gharabi,3.8,994.0,46.623349,24.5671739,حي الأندلس,1,0,1,0,1,0,3777.2
1618,Pizzaratti AlSuwaidi,4.1,845.0,46.6233845,24.5671361,حي الأندلس,1,0,0,0,1,0,3464.4999999999995
1619,Domino's Pizza,3.8,547.0,46.6252652,24.5663525,حي الأندلس,1,1,1,0,1,0,2078.6
1620,Maestro Pizza,4.0,444.0,44.4074628,24.51445229999999,حي القدس,1,1,1,0,1,0,1776.0
1621,Kudu - Duwadimi,3.7,682.0,44.4107185,24.5163394,حي القدس,1,1,1,0,1,0,2523.4
1622,McDonald's,3.6,1467.0,44.396131,24.507663,حي القدس,1,0,0,0,1,0,5281.2
1623,Domino's Pizza,4.0,369.0,44.4240438,24.5258778,حي القدس,1,1,1,0,1,0,1476.0
1624,KFC,3.4,677.0,44.43074920000001,24.5335248,حي القدس,1,0,0,0,1,0,2301.7999999999997
1625,Subway,3.9,294.0,44.4442185,24.5449246,حي القدس,1,0,0,0,1,0,1146.6
1626,تشيكن فرايز فود ترك,5.0,4.0,44.40689580000001,24.51358179999999,حي القدس,1,0,0,0,1,0,20.0
1627,فوال الطائف,3.8,397.0,44.4079858,24.5146332,حي القدس,1,0,0,0,1,0,1508.6
1628,مطعم أحمد,4.1,8.0,44.4079506,24.5146344,حي القدس,1,0,0,0,1,0,32.8
1629,ألذ كنافه,4.2,24.0,44.4079139,24.5146309,حي القدس,1,0,0,0,1,0,100.80000000000001
1630,شاورما عالفحم,3.6,46.0,44.40791850000001,24.5146368,حي القدس,1,0,0,0,1,0,165.6
1631,لقيمات ماجد,3.7,26.0,44.40767049999999,24.5145376,حي القدس,1,0,0,0,1,0,96.2
1632,قصر العصيرات,3.9,97.0,44.40905099999999,24.5152988,حي القدس,1,0,0,0,1,0,378.3
1633,مذاق الحمام,3.7,172.0,44.40418589999999,24.5128306,حي القدس,1,0,0,0,1,0,636.4
1634,Fit bit مطعم,5.0,14.0,44.4070967,24.5188511,حي القدس,1,0,0,0,1,0,70.0
1635,"بوفيه الهناء "" يقدم مطبق""",4.2,25.0,44.4026549,24.5164335,حي القدس,1,0,0,0,1,0,105.0
1636,مطعم لذيذ وشواية لتقديم الوجبات,5.0,3.0,44.4087533,24.5198008,حي القدس,1,0,0,0,1,0,15.0
1637,بوفيه ارض الجنتين,4.0,4.0,44.4018909,24.5159241,حي القدس,1,0,0,0,1,0,16.0
1639,بوفيهات المثالي,3.8,13.0,44.4011168,24.5150362,حي القدس,1,0,0,0,1,0,49.4
1640,برقر كارني,5.0,7.0,44.4020421,24.5065108,حي القدس,1,0,0,0,1,0,35.0
1641,توت نجد للخضار والفواكه,5.0,9.0,44.4017636,24.5063442,حي القدس,1,0,0,0,1,0,45.0
1642,watani restaurant,4.0,986.0,44.3994148,24.5101724,حي القدس,1,0,0,0,1,0,3944.0
1643,عصيرات جنه الفواكه,5.0,1.0,44.3993384,24.5101268,حي القدس,1,0,0,0,1,0,5.0
1645,مطعم كبده تمام,3.0,2.0,44.4182424,24.5167443,حي القدس,1,0,0,0,1,0,6.0
1649,Al Dawadhmi,5.0,3.0,44.4182424,24.5167443,حي القدس,1,0,0,0,1,0,15.0
1654,نولا بيتزاريا Nola Pizzeria,4.2,473.0,44.39895019999999,24.5099075,حي القدس,1,0,0,0,1,0,1986.6000000000001
1655,مطاعم ومطابخ الفرسان,4.3,562.0,44.41626489999999,24.51937420000001,حي القدس,1,0,0,0,1,0,2416.6
1656,مطاعم البستان البخاري فرع الوحيد في الدوادمي,4.2,381.0,44.3986084,24.50898969999999,حي القدس,1,0,0,0,1,0,1600.2
1657,فوال صباح الخير,4.4,30.0,44.41732499999999,24.5204385,حي القدس,1,0,0,0,1,0,132.0
1658,مطعم السلطان Alsultan restaurant,3.8,193.0,44.3972042,24.5081067,حي القدس,1,0,0,0,1,0,733.4
1660,مقصف ام سعد,5.0,4.0,44.4134327,24.5236685,حي القدس,1,0,0,0,1,0,20.0
1661,Layali Al Sham Restaurant,3.7,85.0,44.4177349,24.5228312,حي القدس,1,0,0,0,1,0,314.5
1662,بوفيه زمزم,3.6,24.0,44.4188375,24.5221754,حي القدس,1,0,0,0,1,0,86.4
1663,كاتشي لاونج,4.0,107.0,44.41699239999999,24.5234864,حي القدس,1,0,0,0,1,0,428.0
1664,مطعم 22,5.0,2.0,44.4201684,24.5220666,حي القدس,1,0,0,0,1,0,10.0
1665,فطائر وصايه,3.9,39.0,44.4197631,24.522963,حي القدس,1,0,0,0,1,0,152.1
1666,بيتزا كونا,4.3,23.0,44.42396019999999,24.5176284,حي القدس,1,0,0,0,1,0,98.89999999999999
1667,بوفية ركن هلا,5.0,1.0,44.4239715,24.5176751,حي القدس,1,0,0,0,1,0,5.0
1668,مطعم قرص وسمن,4.1,36.0,44.4202704,24.5229495,حي القدس,1,0,0,0,1,0,147.6
1669,حلويات مذاق الحلا,3.6,8.0,44.4205791,24.5230397,حي القدس,1,0,0,0,1,0,28.8
1670,بوفية ابو عنتر,4.4,21.0,44.393192,24.5059384,حي القدس,1,0,0,0,1,0,92.4
1672,مطعم الحنيذ المختص,3.8,68.0,44.39773950000001,24.5246681,حي القدس,1,0,0,0,1,0,258.4
1673,بوفية الشباب,3.7,48.0,44.4214438,24.5240864,حي القدس,1,0,0,1,1,0,177.60000000000002
1674,Jamil Al-Bukhari Restaurant,3.7,365.0,44.4217617,24.5241179,حي القدس,1,0,0,0,1,0,1350.5
1676,Anab roman restaurant,4.1,168.0,44.3920538,24.5053535,حي القدس,1,0,0,0,1,0,688.8
1677,Labiba shawarma,4.5,331.0,44.3919573,24.5052942,حي القدس,1,0,0,0,1,0,1489.5
1678,بوفية حياة عدن لتقديم الوجبات السريعة,4.7,21.0,44.3966659,24.5253745,حي القدس,1,0,0,0,1,0,98.7
1679,مطعم قارب البحار للمأكولات البحرية,3.9,17.0,44.39111739999999,24.5048921,حي القدس,1,0,0,0,1,0,66.3
1680,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,حي الخليج,1,0,0,0,1,0,4943.2
1681,مركز ماي كار لصيانة السيارات الاوروبية,3.5,2755.0,46.5764369,24.85175139999999,حي الخليج,1,0,0,0,1,0,9642.5
1682,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,حي الخليج,1,0,0,0,1,0,1692.0
1683,Dining Hall,3.0,27.0,46.6196551,24.7209893,حي الخليج,1,0,0,0,1,0,81.0
1684,Sushi Yoshi,4.0,1721.0,46.7061255,24.7048211,حي الخليج,1,0,0,0,1,0,6884.0
1685,Najd Village,3.9,11310.0,46.70469529999999,24.7426043,حي الخليج,1,0,0,0,1,0,44109.0
1686,Wooden Bakery,4.3,10550.0,46.7226815,24.6941192,حي الخليج,1,0,0,0,1,1,45365.0
1687,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,حي الخليج,1,0,0,0,1,0,32178.399999999998
1688,KFC,3.7,2198.0,46.737091,24.59506409999999,حي الخليج,1,0,0,0,1,0,8132.6
1689,McDonald's,3.9,2735.0,46.69138399999999,24.570255,حي الخليج,1,0,0,0,1,0,10666.5
1690,Domino's Pizza,3.8,589.0,46.6049938,24.692347,حي الخليج,1,1,1,0,1,0,2238.2
1691,Mama Noura,4.3,23691.0,46.70188479999999,24.6916263,حي الخليج,1,0,0,0,1,0,101871.3
1692,Burger King - Al Quds,3.6,1707.0,46.740762,24.75733899999999,حي الخليج,1,0,0,0,1,0,6145.2
1693,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,حي الخليج,1,0,0,0,1,0,4924.7
1694,Kudu - Al Rayyan,3.8,1803.0,46.7889345,24.7092575,حي الخليج,1,1,1,0,1,0,6851.4
1695,Dominos,3.8,639.0,46.6240752,24.8105963,حي الخليج,1,1,1,0,1,0,2428.2
1696,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,حي الخليج,1,0,0,0,1,0,3777.2
1697,Hardee's,3.3,827.0,46.6436339,24.6008518,حي الخليج,1,0,0,0,1,0,2729.1
1698,KFC,3.5,975.0,46.6441676,24.6004069,حي الخليج,1,0,0,0,1,0,3412.5
1699,Kudu - Al Malaz,3.9,1944.0,46.72442909999999,24.6663876,حي الخليج,1,1,1,0,1,0,7581.599999999999
1700,قصر الهند,3.8,6168.0,46.75289959999999,24.75744370000001,حي الخليج,1,0,0,0,1,0,23438.399999999998
1701,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي الخليج,1,0,0,0,1,0,47002.399999999994
1702,Herfy,3.8,1376.0,46.6983362,24.6940569,حي الخليج,1,0,0,0,1,0,5228.8
1703,Al Romansiah,4.1,8499.0,46.81412389999999,24.7587183,حي الخليج,1,0,0,0,1,0,34845.899999999994
1704,Al Jalab Restaurant,4.3,1543.0,46.6870006,24.7337823,حي الخليج,1,0,0,0,1,0,6634.9
1705,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,حي الخليج,1,0,0,0,1,0,303.4
1706,Herfy,3.7,380.0,46.6575254,24.7559561,حي الخليج,1,0,0,0,1,0,1406.0
1707,KFC,3.6,1452.0,46.7923858,24.6840264,حي الخليج,1,0,0,0,1,0,5227.2
1708,Kudu - Al Seteen Palace,3.9,2399.0,46.7231741,24.6905735,حي الخليج,1,1,1,0,1,0,9356.1
1709,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.7,649.0,46.6625465,24.7579306,حي الخليج,1,0,1,0,1,0,2401.3
1710,Al Saudi Restaurant,3.9,4618.0,46.70311350000001,24.6957429,حي الخليج,1,0,0,0,1,0,18010.2
1711,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,719.0,46.65586740000001,24.7247857,حي الخليج,1,0,1,0,1,0,2804.1
1712,Burger King - Bin Turkey,3.7,681.0,46.619087,24.746228,حي الخليج,1,0,0,0,1,0,2519.7000000000003
1713,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,حي الخليج,1,0,0,0,1,0,3323.1
1714,KFC,3.6,1311.0,46.713719,24.6382089,حي الخليج,1,0,0,0,1,0,4719.6
1715,TOKYO,4.3,7203.0,46.68670509999999,24.7181459,حي الخليج,1,0,0,0,1,0,30972.899999999998
1716,Kudu - Al Wurud,4.0,1024.0,46.6758245,24.7322926,حي الخليج,1,1,1,0,1,0,4096.0
1717,Sheikh Al-Mandi Restaurant,3.5,2022.0,46.70186499999999,24.693749,حي الخليج,1,0,0,0,1,0,7077.0
1718,Subway,3.7,452.0,46.7834343,24.7289012,حي الخليج,1,0,0,0,1,0,1672.4
1719,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,حي الخليج,1,0,1,0,1,0,3081.0
1720,Herfy,3.8,896.0,46.6736126,24.7609124,حي الخليج,1,0,0,0,1,0,3404.7999999999997
1721,برجر كاسل,4.1,1057.0,46.6345087,24.714561,حي الخليج,1,0,0,0,1,0,4333.7
1722,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,حي الخليج,1,0,0,0,1,0,19042.8
1723,Al Romansiah,4.2,9584.0,46.7069578,24.5620929,حي الخليج,1,0,0,0,1,0,40252.8
1724,Burger King - Exit 28,3.8,1294.0,46.6212052,24.5681274,حي الخليج,1,0,0,0,1,0,4917.2
1725,Al Tazaj,3.6,4796.0,46.6443952,24.6002206,حي الخليج,1,0,0,0,1,0,17265.600000000002
1726,McDonald's,3.9,3568.0,46.794646,24.713222,حي الخليج,1,0,0,0,1,0,13915.199999999999
1727,McDonald's,3.7,2042.0,46.640038,24.598766,حي الخليج,1,0,0,0,1,0,7555.400000000001
1728,Herfy,3.5,746.0,46.675,24.6755556,حي الخليج,1,0,0,0,1,0,2611.0
1729,Fairmont Riyadh,4.7,5105.0,46.7182893,24.8082207,حي الخليج,1,0,0,0,1,0,23993.5
1730,Subway,3.8,341.0,46.65607869999999,24.608878,حي الخليج,1,0,0,0,1,0,1295.8
1731,KFC,3.8,1219.0,46.6889225,24.62540690000001,حي الخليج,1,0,0,0,1,0,4632.2
1732,Burger King - Exit 8 Dammam Rd,3.7,1210.0,46.743149,24.800591,حي الخليج,1,0,0,0,1,0,4477.0
1733,Al Romansiah Restaurant - Al Nasseem District,4.2,8154.0,46.81462699999999,24.7335149,حي الخليج,1,0,0,0,1,0,34246.8
1734,Al Romansiah,4.2,9460.0,46.792399,24.695811,حي الخليج,1,0,0,0,1,0,39732.0
1735,Herfy,3.6,872.0,46.750084,24.7795459,حي الخليج,1,0,0,0,1,0,3139.2000000000003
1736,Herfy,3.8,1081.0,46.7975115,24.7809607,حي الخليج,1,0,0,0,1,0,4107.8
1737,KFC,3.5,1825.0,46.76440969999999,24.7327532,حي الخليج,1,0,0,0,1,0,6387.5
1738,Burger King - Rawdah,3.7,1370.0,46.76226500000001,24.735643,حي الخليج,1,0,0,0,1,0,5069.0
1739,Herfy,3.6,1244.0,46.7824895,24.6680854,حي الخليج,1,0,0,0,1,0,4478.400000000001
1740,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,حي الحمراء,1,0,0,0,1,0,4943.2
1741,مركز ماي كار لصيانة السيارات الاوروبية,3.5,2755.0,46.5764369,24.85175139999999,حي الحمراء,1,0,0,0,1,0,9642.5
1742,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,حي الحمراء,1,0,0,0,1,0,1692.0
1743,Dining Hall,3.0,27.0,46.6196551,24.7209893,حي الحمراء,1,0,0,0,1,0,81.0
1744,Sushi Yoshi,4.0,1721.0,46.7061255,24.7048211,حي الحمراء,1,0,0,0,1,0,6884.0
1745,Najd Village,3.9,11310.0,46.70469529999999,24.7426043,حي الحمراء,1,0,0,0,1,0,44109.0
1746,Wooden Bakery,4.3,10550.0,46.7226815,24.6941192,حي الحمراء,1,0,0,0,1,1,45365.0
1747,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,حي الحمراء,1,0,0,0,1,0,32178.399999999998
1748,KFC,3.7,2198.0,46.737091,24.59506409999999,حي الحمراء,1,0,0,0,1,0,8132.6
1749,McDonald's,3.9,2735.0,46.69138399999999,24.570255,حي الحمراء,1,0,0,0,1,0,10666.5
1750,Domino's Pizza,3.8,589.0,46.6049938,24.692347,حي الحمراء,1,1,1,0,1,0,2238.2
1751,Mama Noura,4.3,23691.0,46.70188479999999,24.6916263,حي الحمراء,1,0,0,0,1,0,101871.3
1752,Burger King - Al Quds,3.6,1707.0,46.740762,24.75733899999999,حي الحمراء,1,0,0,0,1,0,6145.2
1753,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,حي الحمراء,1,0,0,0,1,0,4924.7
1754,Kudu - Al Rayyan,3.8,1803.0,46.7889345,24.7092575,حي الحمراء,1,1,1,0,1,0,6851.4
1755,Dominos,3.8,639.0,46.6240752,24.8105963,حي الحمراء,1,1,1,0,1,0,2428.2
1756,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,حي الحمراء,1,0,0,0,1,0,3777.2
1757,Hardee's,3.3,827.0,46.6436339,24.6008518,حي الحمراء,1,0,0,0,1,0,2729.1
1758,KFC,3.5,975.0,46.6441676,24.6004069,حي الحمراء,1,0,0,0,1,0,3412.5
1759,Kudu - Al Malaz,3.9,1944.0,46.72442909999999,24.6663876,حي الحمراء,1,1,1,0,1,0,7581.599999999999
1760,قصر الهند,3.8,6168.0,46.75289959999999,24.75744370000001,حي الحمراء,1,0,0,0,1,0,23438.399999999998
1761,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي الحمراء,1,0,0,0,1,0,47002.399999999994
1762,Herfy,3.8,1376.0,46.6983362,24.6940569,حي الحمراء,1,0,0,0,1,0,5228.8
1763,Al Jalab Restaurant,4.3,1543.0,46.6870006,24.7337823,حي الحمراء,1,0,0,0,1,0,6634.9
1764,Al Romansiah,4.1,8499.0,46.81412389999999,24.7587183,حي الحمراء,1,0,0,0,1,0,34845.899999999994
1765,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,حي الحمراء,1,0,0,0,1,0,303.4
1766,Herfy,3.7,380.0,46.6575254,24.7559561,حي الحمراء,1,0,0,0,1,0,1406.0
1767,KFC,3.6,1452.0,46.7923858,24.6840264,حي الحمراء,1,0,0,0,1,0,5227.2
1768,Kudu - Al Seteen Palace,3.9,2399.0,46.7231741,24.6905735,حي الحمراء,1,1,1,0,1,0,9356.1
1769,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.7,649.0,46.6625465,24.7579306,حي الحمراء,1,0,1,0,1,0,2401.3
1770,Al Saudi Restaurant,3.9,4618.0,46.70311350000001,24.6957429,حي الحمراء,1,0,0,0,1,0,18010.2
1771,Burger King - Bin Turkey,3.7,681.0,46.619087,24.746228,حي الحمراء,1,0,0,0,1,0,2519.7000000000003
1772,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,719.0,46.65586740000001,24.7247857,حي الحمراء,1,0,1,0,1,0,2804.1
1773,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,حي الحمراء,1,0,0,0,1,0,3323.1
1774,KFC,3.6,1311.0,46.713719,24.6382089,حي الحمراء,1,0,0,0,1,0,4719.6
1775,TOKYO,4.3,7203.0,46.68670509999999,24.7181459,حي الحمراء,1,0,0,0,1,0,30972.899999999998
1776,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,حي الحمراء,1,0,1,0,1,0,3081.0
1777,Kudu - Al Wurud,4.0,1024.0,46.6758245,24.7322926,حي الحمراء,1,1,1,0,1,0,4096.0
1778,Sheikh Al-Mandi Restaurant,3.5,2022.0,46.70186499999999,24.693749,حي الحمراء,1,0,0,0,1,0,7077.0
1779,Subway,3.7,452.0,46.7834343,24.7289012,حي الحمراء,1,0,0,0,1,0,1672.4
1780,Herfy,3.8,896.0,46.6736126,24.7609124,حي الحمراء,1,0,0,0,1,0,3404.7999999999997
1781,برجر كاسل,4.1,1057.0,46.6345087,24.714561,حي الحمراء,1,0,0,0,1,0,4333.7
1782,Burger King - Exit 28,3.8,1294.0,46.6212052,24.5681274,حي الحمراء,1,0,0,0,1,0,4917.2
1783,Al Romansiah,4.2,9584.0,46.7069578,24.5620929,حي الحمراء,1,0,0,0,1,0,40252.8
1784,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,حي الحمراء,1,0,0,0,1,0,19042.8
1785,Al Tazaj,3.6,4796.0,46.6443952,24.6002206,حي الحمراء,1,0,0,0,1,0,17265.600000000002
1786,McDonald's,3.7,2042.0,46.640038,24.598766,حي الحمراء,1,0,0,0,1,0,7555.400000000001
1787,McDonald's,3.9,3568.0,46.794646,24.713222,حي الحمراء,1,0,0,0,1,0,13915.199999999999
1788,Herfy,3.5,746.0,46.675,24.6755556,حي الحمراء,1,0,0,0,1,0,2611.0
1789,Subway,3.8,341.0,46.65607869999999,24.608878,حي الحمراء,1,0,0,0,1,0,1295.8
1790,Fairmont Riyadh,4.7,5105.0,46.7182893,24.8082207,حي الحمراء,1,0,0,0,1,0,23993.5
1791,KFC,3.8,1219.0,46.6889225,24.62540690000001,حي الحمراء,1,0,0,0,1,0,4632.2
1792,Burger King - Exit 8 Dammam Rd,3.7,1210.0,46.743149,24.800591,حي الحمراء,1,0,0,0,1,0,4477.0
1793,Al Romansiah Restaurant - Al Nasseem District,4.2,8154.0,46.81462699999999,24.7335149,حي الحمراء,1,0,0,0,1,0,34246.8
1794,Herfy,3.6,872.0,46.750084,24.7795459,حي الحمراء,1,0,0,0,1,0,3139.2000000000003
1795,Al Romansiah,4.2,9460.0,46.792399,24.695811,حي الحمراء,1,0,0,0,1,0,39732.0
1796,Herfy,3.8,1081.0,46.7975115,24.7809607,حي الحمراء,1,0,0,0,1,0,4107.8
1797,KFC,3.5,1825.0,46.76440969999999,24.7327532,حي الحمراء,1,0,0,0,1,0,6387.5
1798,Burger King - Rawdah,3.7,1370.0,46.76226500000001,24.735643,حي الحمراء,1,0,0,0,1,0,5069.0
1799,KFC,3.8,2246.0,46.6647609,24.7045778,حي الحمراء,1,0,0,0,1,0,8534.8
